遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,第二區, 
威力彩,100000001,2011/01/03,68737600,687376,84590908,02,06,12,20,36,38,06,,,,,
威力彩,100000002,2011/01/06,69920200,699202,99663020,03,11,20,22,26,27,03,,,,,
威力彩,100000003,2011/01/10,70080700,700807,122968804,17,28,29,33,35,36,08,,,,,
威力彩,100000004,2011/01/13,71337700,713377,147995438,01,06,07,18,28,34,06,,,,,
威力彩,100000005,2011/01/17,70544800,705448,225261112,01,02,19,25,30,31,04,,,,,
威力彩,100000006,2011/01/20,67266900,672669,47599206,01,04,10,22,25,31,08,,,,,
威力彩,100000007,2011/01/24,69212500,692125,72949380,10,14,18,21,32,33,07,,,,,
威力彩,100000008,2011/01/27,71903500,719035,98374004,02,03,11,19,24,35,02,,,,,
威力彩,100000009,2011/01/31,88606600,886066,130768033,04,10,21,28,31,32,07,,,,,
威力彩,100000010,2011/02/03,95361000,953610,165251382,08,10,16,23,29,37,02,,,,,
威力彩,100000011,2011/02/07,90341300,903413,169299062,04,06,15,20,32,38,03,,,,,
威力彩,100000012,2011/02/10,77659300,776593,193151376,10,13,30,32,36,37,02,,,,,
威力彩,100000013,2011/02/14,64221500,642215,214497900,08,11,19,23,25,38,05,,,,,
威力彩,100000014,2011/02/17,66656900,666569,227645795,04,11,12,20,26,38,07,,,,,
威力彩,100000015,2011/02/21,66013200,660132,249774954,09,19,23,28,35,38,01,,,,,
威力彩,100000016,2011/02/24,64492100,644921,269298108,03,08,13,14,16,26,05,,,,,
威力彩,100000017,2011/02/28,61254000,612540,290641807,05,13,14,18,26,29,07,,,,,
威力彩,100000018,2011/03/03,69027400,690274,316667277,01,15,17,23,27,35,07,,,,,
威力彩,100000019,2011/03/07,72400700,724007,344059561,02,10,16,30,33,37,04,,,,,
威力彩,100000020,2011/03/10,73076600,730766,367928590,04,05,19,24,31,37,08,,,,,
威力彩,100000021,2011/03/14,76529000,765290,376302252,04,05,06,11,18,26,04,,,,,
威力彩,100000022,2011/03/17,78250400,782504,401006281,01,03,11,14,32,36,02,,,,,
威力彩,100000023,2011/03/21,94357600,943576,435834860,08,17,18,20,33,37,02,,,,,
威力彩,100000024,2011/03/24,97882600,978826,471640289,04,19,27,29,35,37,04,,,,,
威力彩,100000025,2011/03/28,101298200,1012982,508534298,03,07,16,24,27,34,08,,,,,
威力彩,100000026,2011/03/31,135707200,1357072,547455290,17,19,31,32,36,38,04,,,,,
威力彩,100000027,2011/04/04,178039600,1780396,613313004,02,25,28,32,33,37,08,,,,,
威力彩,100000028,2011/04/07,55712700,557127,37558485,06,12,14,20,30,31,01,,,,,
威力彩,100000029,2011/04/11,58939300,589393,58329399,15,16,21,29,31,33,04,,,,,
威力彩,100000030,2011/04/14,59854300,598543,80191263,15,17,18,24,25,27,06,,,,,
威力彩,100000031,2011/04/18,60386800,603868,100966902,05,06,07,17,23,26,07,,,,,
威力彩,100000032,2011/04/21,60005400,600054,120691871,01,10,26,32,34,36,08,,,,,
威力彩,100000033,2011/04/25,59837800,598378,141940860,02,03,12,17,22,26,01,,,,,
威力彩,100000034,2011/04/28,58910400,589104,162126579,03,09,29,31,32,34,05,,,,,
威力彩,100000035,2011/05/02,57678700,576787,181158463,07,17,19,21,22,36,03,,,,,
威力彩,100000036,2011/05/05,60277400,602774,200048232,05,06,13,14,26,38,05,,,,,
威力彩,100000037,2011/05/09,59610400,596104,219131651,03,15,25,31,35,36,03,,,,,
威力彩,100000038,2011/05/12,59269800,592698,239846640,10,19,24,25,30,31,07,,,,,
威力彩,100000039,2011/05/16,56191400,561914,258909109,03,08,17,21,29,37,08,,,,,
