遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,第二區, 
威力彩,99000035,2010/05/03,82548400,825484,95155097,01,04,09,16,27,33,05,,,,,
威力彩,99000036,2010/05/06,95950800,959508,457401307,03,11,13,23,30,32,06,,,,,
威力彩,99000037,2010/05/10,77414500,774145,46931518,17,18,23,26,28,29,01,,,,,
威力彩,99000038,2010/05/13,81334000,813340,430609705,07,11,14,23,31,34,04,,,,,
威力彩,99000039,2010/05/17,72714700,727147,38175217,01,02,03,29,33,35,05,,,,,
威力彩,99000040,2010/05/20,74263500,742635,64797653,12,13,14,19,35,38,02,,,,,
威力彩,99000041,2010/05/24,73195000,731950,92167927,01,03,12,16,24,29,07,,,,,
威力彩,99000042,2010/05/27,82264500,822645,120340988,06,07,08,16,20,36,01,,,,,
威力彩,99000043,2010/05/31,82108400,821084,138850786,01,04,08,17,30,34,04,,,,,
威力彩,99000044,2010/06/03,78510300,785103,165062092,04,09,21,30,33,34,02,,,,,
威力彩,99000045,2010/06/07,86932200,869322,197501296,03,14,21,22,24,28,05,,,,,
威力彩,99000046,2010/06/10,86590800,865908,227908865,09,17,20,27,28,38,06,,,,,
威力彩,99000047,2010/06/14,86157000,861570,256605889,03,07,15,16,24,33,03,,,,,
威力彩,99000048,2010/06/17,92315000,923150,527735250,01,05,06,13,22,27,08,,,,,
威力彩,99000049,2010/06/21,66435300,664353,53846081,01,09,22,27,30,38,01,,,,,
威力彩,99000050,2010/06/24,72340500,723405,81061042,12,14,19,32,34,36,03,,,,,
威力彩,99000051,2010/06/28,74863700,748637,107100883,03,07,10,22,27,34,01,,,,,
威力彩,99000052,2010/07/01,80482200,804822,136157937,03,04,06,11,14,19,06,,,,,
威力彩,99000053,2010/07/05,76251800,762518,131407328,01,03,18,25,35,37,05,,,,,
威力彩,99000054,2010/07/08,84677300,846773,160542009,06,22,23,24,25,29,03,,,,,
威力彩,99000055,2010/07/12,86450900,864509,191906930,01,03,17,20,25,27,01,,,,,
威力彩,99000056,2010/07/15,88505600,885056,222656069,02,11,14,22,23,29,07,,,,,
威力彩,99000057,2010/07/19,88105000,881050,251340393,12,15,16,19,26,38,06,,,,,
威力彩,99000058,2010/07/22,99196500,991965,287073154,05,08,14,16,35,37,03,,,,,
威力彩,99000059,2010/07/26,104442300,1044423,323978160,05,14,27,31,34,36,04,,,,,
威力彩,99000060,2010/07/29,104829500,1048295,359096046,08,14,18,21,36,38,08,,,,,
威力彩,99000061,2010/08/02,103253200,1032532,393696875,03,05,17,21,22,24,07,,,,,
威力彩,99000062,2010/08/05,117741900,1177419,437513371,14,22,24,27,29,37,06,,,,,
威力彩,99000063,2010/08/09,117398100,1173981,477598472,04,07,14,18,31,35,07,,,,,
威力彩,99000064,2010/08/12,120889300,1208893,482199094,03,04,08,15,35,38,03,,,,,
威力彩,99000065,2010/08/16,121264600,1212646,522273208,03,14,20,22,31,36,08,,,,,
威力彩,99000066,2010/08/19,158998500,1589985,585329119,02,04,20,22,25,34,01,,,,,
威力彩,99000067,2010/08/23,222981700,2229817,676010410,09,13,15,18,22,27,02,,,,,
威力彩,99000068,2010/08/26,211120600,2111206,744695224,01,08,13,15,22,38,08,,,,,
威力彩,99000069,2010/08/30,248212500,2482125,839313485,01,13,21,22,23,29,01,,,,,
威力彩,99000070,2010/09/02,354935900,3549359,983603631,09,14,15,17,28,33,04,,,,,
威力彩,99000071,2010/09/06,853998800,8539988,1310370842,05,07,30,32,34,36,06,,,,,
威力彩,99000072,2010/09/09,65143500,651435,35828925,04,16,17,22,24,34,02,,,,,
威力彩,99000073,2010/09/13,72644400,726444,61426944,07,08,12,18,24,33,07,,,,,
威力彩,99000074,2010/09/16,72959000,729590,85829393,04,10,13,20,26,35,02,,,,,
威力彩,99000075,2010/09/20,65318500,653185,107360767,06,09,13,19,28,36,06,,,,,
威力彩,99000076,2010/09/23,71195500,711955,131533991,03,07,12,15,32,34,07,,,,,
威力彩,99000077,2010/09/27,71871200,718712,143534909,08,20,22,24,33,36,02,,,,,
威力彩,99000078,2010/09/30,68943000,689430,165194658,09,11,14,31,32,35,07,,,,,
威力彩,99000079,2010/10/04,73066600,730666,192517287,04,10,18,20,32,35,01,,,,,
威力彩,99000080,2010/10/07,76715400,767154,220972456,01,05,06,17,28,32,02,,,,,
威力彩,99000081,2010/10/11,77968200,779682,249303565,08,10,11,21,22,34,06,,,,,
威力彩,99000082,2010/10/14,80407100,804071,261945681,05,20,25,29,35,37,02,,,,,
威力彩,99000083,2010/10/18,76151400,761514,285456524,04,11,21,23,28,38,05,,,,,
威力彩,99000084,2010/10/21,75666800,756668,305353629,11,14,18,19,29,38,05,,,,,
威力彩,99000085,2010/10/25,86157900,861579,338596673,10,11,16,23,33,37,03,,,,,
威力彩,99000086,2010/10/28,66740000,667400,42679414,15,20,23,25,26,32,07,,,,,
威力彩,99000087,2010/11/01,71228500,712285,68429289,02,10,12,13,18,29,04,,,,,
威力彩,99000088,2010/11/04,68691300,686913,90276103,01,03,20,28,33,36,05,,,,,
威力彩,99000089,2010/11/08,72219300,722193,114615617,05,10,28,33,36,38,06,,,,,
威力彩,99000090,2010/11/11,74910900,749109,139165411,04,17,22,24,28,36,06,,,,,
威力彩,99000091,2010/11/15,70711900,707119,164003055,07,08,11,22,25,37,07,,,,,
威力彩,99000092,2010/11/18,71782000,717820,164514191,05,14,17,23,28,38,02,,,,,
威力彩,99000093,2010/11/22,74343900,743439,186143591,08,21,23,24,27,28,02,,,,,
威力彩,99000094,2010/11/25,73806800,738068,213187630,05,07,18,25,36,38,07,,,,,
威力彩,99000095,2010/11/29,73744200,737442,231203831,20,25,27,29,30,33,02,,,,,
威力彩,99000096,2010/12/02,77722400,777224,260537050,03,15,19,22,28,32,06,,,,,
威力彩,99000097,2010/12/06,81080700,810807,286570434,01,07,18,19,20,28,08,,,,,
威力彩,99000098,2010/12/09,80196800,801968,312572873,01,03,04,11,12,19,08,,,,,
威力彩,99000099,2010/12/13,85505100,855051,342913977,07,09,10,12,27,36,04,,,,,
威力彩,99000100,2010/12/16,76999100,769991,366766581,04,07,18,25,28,32,05,,,,,
威力彩,99000101,2010/12/20,91620800,916208,399362820,01,02,07,20,29,38,07,,,,,
威力彩,99000102,2010/12/23,105422000,1054220,438982419,01,04,07,10,19,31,05,,,,,
威力彩,99000103,2010/12/27,67335400,673354,37034470,03,16,23,28,31,32,08,,,,,
威力彩,99000104,2010/12/30,70753200,707532,62353229,01,24,29,31,33,38,03,,,,,
