遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,第二區, 
威力彩,112000001,2023/01/02,82227200,822272,362507896,03,04,05,27,28,35,08,,,,,
威力彩,112000002,2023/01/05,96029100,960291,398838700,04,11,15,18,25,36,05,,,,,
威力彩,112000003,2023/01/09,132969800,1329698,451582789,09,10,17,24,31,37,03,,,,,
威力彩,112000004,2023/01/12,164301800,1643018,513395578,04,08,20,22,34,36,03,,,,,
威力彩,112000005,2023/01/16,203485400,2034854,592321247,03,11,13,17,23,38,08,,,,,
威力彩,112000006,2023/01/19,92127000,921270,278988629,03,10,14,15,25,33,08,,,,,
威力彩,112000007,2023/01/23,147851900,1478519,341919373,07,15,17,23,33,38,01,,,,,
威力彩,112000008,2023/01/26,155941300,1559413,396021487,03,11,22,23,28,36,07,,,,,
威力彩,112000009,2023/01/30,162376700,1623767,451861471,10,11,23,27,28,34,03,,,,,
威力彩,112000010,2023/02/02,143579300,1435793,497282285,09,14,15,20,35,38,05,,,,,
威力彩,112000011,2023/02/06,174021600,1740216,562937664,04,06,09,11,23,26,05,,,,,
威力彩,112000012,2023/02/09,177626500,1776265,560938586,01,02,24,27,33,37,02,,,,,
威力彩,112000013,2023/02/13,208558500,2085585,637044560,08,10,15,18,23,28,05,,,,,
威力彩,112000014,2023/02/16,210402400,2104024,706230179,05,06,18,25,32,38,01,,,,,
威力彩,112000015,2023/02/20,250738200,2507382,779054317,02,08,16,22,24,27,08,,,,,
威力彩,112000016,2023/02/23,296221300,2962213,884803731,10,19,26,30,33,34,04,,,,,
威力彩,112000017,2023/02/27,313309400,3133094,975693960,01,03,06,10,17,20,08,,,,,
威力彩,112000018,2023/03/02,400337200,4003372,1116582290,03,12,18,26,27,34,04,,,,,
威力彩,112000019,2023/03/06,482570700,4825707,1296649574,02,13,17,20,25,28,06,,,,,
威力彩,112000020,2023/03/09,78872600,788726,76033610,17,25,29,35,37,38,07,,,,,
威力彩,112000021,2023/03/13,70840300,708403,63030016,10,11,16,21,30,34,03,,,,,
威力彩,112000022,2023/03/16,65873300,658733,80738052,03,06,16,21,22,23,01,,,,,
威力彩,112000023,2023/03/20,69638900,696389,105720946,06,09,20,29,36,38,03,,,,,
威力彩,112000024,2023/03/23,64384500,643845,126780120,02,10,11,12,33,36,06,,,,,
威力彩,112000025,2023/03/27,62707900,627079,147247064,09,12,18,22,28,30,05,,,,,
威力彩,112000026,2023/03/30,61040300,610403,166903928,01,12,17,26,33,38,05,,,,,
威力彩,112000027,2023/04/03,63052500,630525,188597702,17,19,22,26,34,35,05,,,,,
威力彩,112000028,2023/04/06,63942400,639424,211468721,05,08,15,21,24,26,05,,,,,
威力彩,112000029,2023/04/10,67701500,677015,235294745,04,06,19,23,29,34,07,,,,,
威力彩,112000030,2023/04/13,64868000,648680,257004644,04,12,24,26,28,34,07,,,,,
威力彩,112000031,2023/04/17,71547700,715477,261930359,09,15,25,29,30,36,08,,,,,
威力彩,112000032,2023/04/20,52644500,526445,31681158,03,15,19,32,37,38,03,,,,,
威力彩,112000033,2023/04/24,57754800,577548,52164397,02,13,14,17,20,28,07,,,,,
威力彩,112000034,2023/04/27,55178200,551782,70851106,07,15,25,33,36,38,07,,,,,
威力彩,112000035,2023/05/01,56711400,567114,82272573,01,07,14,25,29,32,03,,,,,
威力彩,112000036,2023/05/04,56894900,568949,102810367,02,05,15,22,33,36,05,,,,,
威力彩,112000037,2023/05/08,57270900,572709,121231461,03,05,16,17,26,29,02,,,,,
威力彩,112000038,2023/05/11,55983600,559836,139143940,07,11,13,23,25,34,03,,,,,
威力彩,112000039,2023/05/15,59258200,592582,159351849,02,03,04,07,20,29,01,,,,,
威力彩,112000040,2023/05/18,55695900,556959,177921693,07,12,14,24,26,31,04,,,,,
威力彩,112000041,2023/05/22,58053200,580532,196643452,15,18,19,30,31,38,02,,,,,
威力彩,112000042,2023/05/25,57401500,574015,216443576,06,09,12,19,20,38,02,,,,,
威力彩,112000043,2023/05/29,59568400,595684,236643495,01,02,09,18,24,25,03,,,,,
威力彩,112000044,2023/06/01,58183800,581838,256008384,10,18,25,29,36,37,02,,,,,
威力彩,112000045,2023/06/05,91554200,915542,495353193,04,11,28,32,34,35,01,,,,,
威力彩,112000046,2023/06/08,118054900,1180549,540349287,03,08,12,18,35,38,03,,,,,
威力彩,112000047,2023/06/12,135276700,1352767,588823271,01,02,16,18,35,38,01,,,,,
威力彩,112000048,2023/06/15,149995300,1499953,610822505,02,24,25,26,34,36,08,,,,,
威力彩,112000049,2023/06/19,169112500,1691125,672692879,04,08,12,20,27,36,01,,,,,
威力彩,112000050,2023/06/22,191090400,1910904,730831206,01,04,07,17,24,28,08,,,,,
威力彩,112000051,2023/06/26,62510800,625108,34380940,01,15,16,17,24,35,06,,,,,
威力彩,112000052,2023/06/29,55685200,556852,52234099,01,08,26,27,29,36,02,,,,,
威力彩,112000053,2023/07/03,58930900,589309,73386193,05,07,10,21,25,29,04,,,,,
威力彩,112000054,2023/07/06,56462300,564623,84826724,07,21,25,26,30,36,04,,,,,
威力彩,112000055,2023/07/10,59870700,598707,104343871,14,17,18,21,32,35,02,,,,,
威力彩,112000056,2023/07/13,58113000,581130,124849720,01,18,19,20,23,29,06,,,,,
威力彩,112000057,2023/07/17,57902900,579029,141076910,03,16,19,24,25,37,08,,,,,
威力彩,112000058,2023/07/20,53949200,539492,158669769,05,10,17,27,34,35,05,,,,,
威力彩,112000059,2023/07/24,57367800,573678,176741158,05,08,17,30,32,38,04,,,,,
威力彩,112000060,2023/07/27,49579400,495794,192654727,06,07,16,25,32,33,02,,,,,
威力彩,112000061,2023/07/31,55348100,553481,205044329,23,24,26,33,35,37,01,,,,,
威力彩,112000062,2023/08/03,51522800,515228,220342543,17,18,21,25,27,33,04,,,,,
威力彩,112000063,2023/08/07,65509900,655099,246341387,03,27,29,31,33,37,02,,,,,
威力彩,112000064,2023/08/10,61453700,614537,266840321,03,11,21,29,30,38,03,,,,,
威力彩,112000065,2023/08/14,68467300,684673,290863135,02,03,04,10,17,26,02,,,,,
威力彩,112000066,2023/08/17,67164000,671640,313508834,04,18,21,23,28,37,06,,,,,
威力彩,112000067,2023/08/21,85843000,858430,347897584,01,12,14,19,33,34,04,,,,,
威力彩,112000068,2023/08/24,95182700,951827,381849768,03,10,17,21,23,38,03,,,,,
威力彩,112000069,2023/08/28,99596900,995969,415065362,03,06,08,15,24,38,05,,,,,
威力彩,112000070,2023/08/31,114198100,1141981,453746416,04,22,23,27,30,34,07,,,,,
威力彩,112000071,2023/09/04,111261600,1112616,490228495,01,03,12,24,27,30,08,,,,,
威力彩,112000072,2023/09/07,133784600,1337846,539659724,11,15,18,20,22,33,07,,,,,
威力彩,112000073,2023/09/11,164149100,1641491,602444928,11,12,20,27,28,31,01,,,,,
威力彩,112000074,2023/09/14,187474100,1874741,630125490,02,14,24,26,28,29,07,,,,,
威力彩,112000075,2023/09/18,207845500,2078455,700598468,01,04,11,14,21,22,01,,,,,
威力彩,112000076,2023/09/21,248448500,2484485,787317991,03,07,12,13,28,34,05,,,,,
威力彩,112000077,2023/09/25,282611500,2826115,878970672,20,25,26,30,32,35,03,,,,,
威力彩,112000078,2023/09/28,334877600,3348776,994564495,09,16,17,25,29,33,07,,,,,
威力彩,112000079,2023/10/02,76950400,769504,242322720,03,07,13,25,28,32,03,,,,,
威力彩,112000080,2023/10/05,64358700,643587,261221804,04,15,20,25,29,30,02,,,,,
威力彩,112000081,2023/10/09,72257300,722573,287529518,06,07,08,17,20,22,08,,,,,
威力彩,112000082,2023/10/12,75611000,756110,313082667,08,14,20,23,27,35,08,,,,,
威力彩,112000083,2023/10/16,84461600,844616,344025446,05,07,20,25,31,32,08,,,,,
威力彩,112000084,2023/10/19,84570900,845709,373661340,04,07,19,22,26,28,01,,,,,
威力彩,112000085,2023/10/23,91607900,916079,406527984,06,10,11,30,32,35,08,,,,,
威力彩,112000086,2023/10/26,96098700,960987,440989168,27,28,30,31,36,38,08,,,,,
威力彩,112000087,2023/10/30,103934600,1039346,480408797,03,07,10,11,30,33,06,,,,,
威力彩,112000088,2023/11/02,107553300,1075533,515269111,09,15,20,28,36,37,07,,,,,
威力彩,112000089,2023/11/06,127600800,1276008,564188150,11,15,22,30,33,38,05,,,,,
威力彩,112000090,2023/11/09,139979600,1399796,612060429,03,05,08,23,24,26,05,,,,,
威力彩,112000091,2023/11/13,199020200,1990202,890459938,01,12,16,23,25,28,07,,,,,
威力彩,112000092,2023/11/16,227114000,2271140,971956737,01,04,07,28,35,37,02,,,,,
威力彩,112000093,2023/11/20,275695100,2756951,1019998403,07,11,13,15,30,38,07,,,,,
威力彩,112000094,2023/11/23,65619600,656196,46062544,06,08,13,22,25,37,07,,,,,
威力彩,112000095,2023/11/27,64021400,640214,68192613,02,11,23,24,25,29,01,,,,,
威力彩,112000096,2023/11/30,59353300,593533,88809927,02,13,21,28,33,35,02,,,,,
威力彩,112000097,2023/12/04,60479700,604797,110707561,02,09,14,20,22,31,05,,,,,
威力彩,112000098,2023/12/07,63623200,636232,133766120,04,09,16,17,18,33,01,,,,,
威力彩,112000099,2023/12/11,68112000,681120,159167219,09,19,21,23,26,32,05,,,,,
威力彩,112000100,2023/12/14,65429500,654295,156437898,04,16,17,19,32,35,05,,,,,
威力彩,112000101,2023/12/18,65135700,651357,180320932,05,18,20,24,31,36,02,,,,,
威力彩,112000102,2023/12/21,58138100,581381,198128286,03,10,13,34,37,38,04,,,,,
威力彩,112000103,2023/12/25,64423800,644238,218121275,05,07,16,19,20,32,02,,,,,
威力彩,112000104,2023/12/28,117767300,1177673,269906589,07,08,18,20,23,31,08,,,,,
