遊戲名稱,期別,開獎日期,銷售總額,銷售注數,總獎金,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,第二區, 
威力彩,111000001,2022/01/03,91185900,911859,439936492,08,14,18,27,30,35,01,,,,,
威力彩,111000002,2022/01/06,82566500,825665,455938182,03,05,08,12,30,31,02,,,,,
威力彩,111000003,2022/01/10,94129200,941292,488737441,01,06,14,15,28,34,06,,,,,
威力彩,111000004,2022/01/13,89257600,892576,512612477,01,08,17,18,26,31,07,,,,,
威力彩,111000005,2022/01/17,98215900,982159,544614570,13,15,21,22,23,28,04,,,,,
威力彩,111000006,2022/01/20,104484400,1044844,578718513,02,05,09,23,29,38,02,,,,,
威力彩,111000007,2022/01/24,120672600,1206726,617935529,06,11,14,28,31,37,07,,,,,
威力彩,111000008,2022/01/27,147815500,1478155,675292553,12,16,19,24,25,38,08,,,,,
威力彩,111000009,2022/01/31,243849500,2438495,777287977,03,07,18,21,23,37,06,,,,,
威力彩,111000010,2022/02/03,336817400,3368174,910260246,11,13,19,22,27,28,03,,,,,
威力彩,111000011,2022/02/07,486181100,4861811,1105310950,09,13,21,27,35,38,02,,,,,
威力彩,111000012,2022/02/10,410087800,4100878,1177404786,06,10,22,23,30,34,01,,,,,
威力彩,111000013,2022/02/14,463929500,4639295,1329326941,04,08,19,29,30,36,04,,,,,
威力彩,111000014,2022/02/17,91501600,915016,267625747,08,19,21,27,28,37,02,,,,,
威力彩,111000015,2022/02/21,77918400,779184,286712266,05,13,16,28,36,37,01,,,,,
威力彩,111000016,2022/02/24,77013700,770137,315077900,01,04,18,24,25,32,05,,,,,
威力彩,111000017,2022/02/28,83414400,834144,339535519,07,14,27,28,30,32,06,,,,,
威力彩,111000018,2022/03/03,80282600,802826,367253648,16,18,21,22,23,30,04,,,,,
威力彩,111000019,2022/03/07,83905800,839058,397712437,03,12,19,26,28,31,02,,,,,
威力彩,111000020,2022/03/10,86727000,867270,422565286,05,21,25,27,30,35,04,,,,,
威力彩,111000021,2022/03/14,92219400,922194,457276955,04,08,12,14,15,17,03,,,,,
威力彩,111000022,2022/03/17,90246700,902467,485420539,06,08,12,21,29,32,03,,,,,
威力彩,111000023,2022/03/21,95553400,955534,519542408,01,10,11,20,23,24,04,,,,,
威力彩,111000024,2022/03/24,89706400,897064,546268227,08,12,15,20,29,34,04,,,,,
威力彩,111000025,2022/03/28,94390100,943901,581027881,03,04,12,21,25,30,07,,,,,
威力彩,111000026,2022/03/31,105535800,1055358,562982647,08,11,29,31,36,38,07,,,,,
威力彩,111000027,2022/04/04,120872200,1208722,603689592,10,13,19,25,26,38,02,,,,,
威力彩,111000028,2022/04/07,148356300,1483563,655517910,01,15,21,31,37,38,05,,,,,
威力彩,111000029,2022/04/11,170225700,1702257,712391546,01,04,05,26,35,38,04,,,,,
威力彩,111000030,2022/04/14,193374100,1933741,784267600,09,12,27,28,31,33,02,,,,,
威力彩,111000031,2022/04/18,224715400,2247154,865383369,01,05,08,09,22,38,03,,,,,
威力彩,111000032,2022/04/21,241516900,2415169,947276963,01,18,28,31,33,35,03,,,,,
威力彩,111000033,2022/04/25,271556500,2715565,1049209837,02,03,25,26,36,38,01,,,,,
威力彩,111000034,2022/04/28,64795700,647957,76741446,03,12,22,23,29,36,06,,,,,
威力彩,111000035,2022/05/02,53563500,535635,92346370,03,12,20,25,28,35,02,,,,,
威力彩,111000036,2022/05/05,60627800,606278,114483459,06,10,19,23,34,38,03,,,,,
威力彩,111000037,2022/05/09,60026700,600267,134068443,03,12,16,17,21,34,06,,,,,
威力彩,111000038,2022/05/12,54037600,540376,153012022,01,02,13,21,26,34,06,,,,,
威力彩,111000039,2022/05/16,57229500,572295,374625046,03,05,15,17,29,31,06,,,,,
威力彩,111000040,2022/05/19,72172000,721720,402426445,17,19,20,26,27,38,05,,,,,
威力彩,111000041,2022/05/23,77252900,772529,429941840,14,15,17,24,27,31,02,,,,,
威力彩,111000042,2022/05/26,67014600,670146,451318169,09,13,17,25,32,35,01,,,,,
威力彩,111000043,2022/05/30,80002600,800026,418978511,01,02,08,27,32,33,05,,,,,
威力彩,111000044,2022/06/02,84851300,848513,449746725,02,14,16,34,36,37,08,,,,,
威力彩,111000045,2022/06/06,88745900,887459,480002869,04,12,13,27,29,32,07,,,,,
威力彩,111000046,2022/06/09,86340700,863407,507681053,03,06,11,12,22,28,05,,,,,
威力彩,111000047,2022/06/13,103756300,1037563,544097217,12,17,24,31,35,36,03,,,,,
威力彩,111000048,2022/06/16,105825700,1058257,580348251,07,16,17,22,25,32,07,,,,,
威力彩,111000049,2022/06/20,127540600,1275406,608432889,03,04,11,17,19,26,05,,,,,
威力彩,111000050,2022/06/23,145066400,1450664,660336408,01,02,17,32,33,35,04,,,,,
威力彩,111000051,2022/06/27,57669900,576699,41806759,04,08,21,29,30,32,06,,,,,
威力彩,111000052,2022/06/30,55179300,551793,60327873,01,07,12,17,19,31,07,,,,,
威力彩,111000053,2022/07/04,55660100,556601,229453051,02,05,08,10,20,25,07,,,,,
威力彩,111000054,2022/07/07,53869000,538690,29627950,01,03,07,20,28,37,01,,,,,
威力彩,111000055,2022/07/11,57620200,576202,48108450,05,11,17,19,23,37,07,,,,,
威力彩,111000056,2022/07/14,56674600,566746,67157079,01,06,07,08,10,30,07,,,,,
威力彩,111000057,2022/07/18,58943600,589436,85886758,07,10,15,17,30,33,08,,,,,
威力彩,111000058,2022/07/21,57575200,575752,105536017,06,11,15,23,27,37,06,,,,,
威力彩,111000059,2022/07/25,59994100,599941,126760571,08,09,14,17,25,29,01,,,,,
威力彩,111000060,2022/07/28,56603200,566032,134126637,13,15,17,20,31,35,05,,,,,
威力彩,111000061,2022/08/01,60342300,603423,156345301,05,07,10,21,25,31,02,,,,,
威力彩,111000062,2022/08/04,56225700,562257,172358535,11,20,24,29,33,35,06,,,,,
威力彩,111000063,2022/08/08,62831000,628310,196423284,02,08,12,17,32,36,03,,,,,
威力彩,111000064,2022/08/11,59908100,599081,212500538,05,14,16,33,35,38,04,,,,,
威力彩,111000065,2022/08/15,63176800,631768,223418022,07,10,12,16,18,28,01,,,,,
威力彩,111000066,2022/08/18,60969900,609699,240440629,04,05,16,28,29,35,04,,,,,
威力彩,111000067,2022/08/22,65934200,659342,264493038,02,04,09,19,22,30,02,,,,,
威力彩,111000068,2022/08/25,63587900,635879,284331782,08,11,13,27,28,38,05,,,,,
威力彩,111000069,2022/08/29,83271000,832710,514582631,04,10,12,21,27,29,04,,,,,
威力彩,111000070,2022/09/01,92365700,923657,546850165,03,09,16,21,23,24,03,,,,,
威力彩,111000071,2022/09/05,106230700,1062307,584921349,07,17,21,25,31,38,03,,,,,
威力彩,111000072,2022/09/08,132412500,1324125,618711357,02,06,18,21,30,38,04,,,,,
威力彩,111000073,2022/09/12,151095000,1510950,675519206,02,04,14,16,23,29,04,,,,,
威力彩,111000074,2022/09/15,179119000,1791190,731981827,02,09,28,29,31,36,01,,,,,
威力彩,111000075,2022/09/19,63526900,635269,34939795,07,13,25,27,31,38,03,,,,,
威力彩,111000076,2022/09/22,58931800,589318,54172884,16,19,26,30,31,36,02,,,,,
威力彩,111000077,2022/09/26,60154800,601548,75576323,03,10,14,16,17,20,05,,,,,
